timestamp,turbine_id,wind_speed,wind_direction,power_output
2022-03-06 23:00:00,15,11.5,95,1.5
2022-03-07 00:00:00,11,14.8,136,4.5
2022-03-07 00:00:00,12,13.2,9,2.0
2022-03-07 00:00:00,13,12.7,283,4.0
2022-03-07 00:00:00,14,11.1,56,4.1
2022-03-07 00:00:00,15,12.9,318,1.5
2022-03-07 01:00:00,12,9.6,157,2.9
2022-03-07 01:00:00,13,14.5,19,2.5
2022-03-07 01:00:00,14,9.1,250,4.4
2022-03-07 01:00:00,15,13.5,177,3.5
2022-03-07 02:00:00,11,14.6,32,2.8
2022-03-07 02:00:00,12,13.7,214,2.6
2022-03-07 02:00:00,13,12.3,334,2.5
2022-03-07 02:00:00,14,12.7,157,3.4
2022-03-07 02:00:00,15,9.8,24,4.1
2022-03-07 03:00:00,11,13.0,241,2.6
2022-03-07 03:00:00,12,13.1,2,3.6
2022-03-07 03:00:00,14,11.7,339,2.0
2022-03-07 03:00:00,15,10.4,50,4.4
2022-03-07 04:00:00,11,12.4,311,1.8
2022-03-07 04:00:00,12,9.3,25,2.1
2022-03-07 04:00:00,13,11.1,80,3.8
2022-03-07 04:00:00,14,10.8,157,3.6
2022-03-07 05:00:00,11,9.9,251,4.5
2022-03-07 05:00:00,12,10.0,73,1.6
2022-03-07 05:00:00,14,9.9,307,3.9
2022-03-07 05:00:00,15,11.5,139,4.3
2022-03-07 06:00:00,11,10.1,312,1.5
2022-03-07 06:00:00,12,13.2,278,2.3
2022-03-07 06:00:00,13,14.4,91,2.4
2022-03-07 06:00:00,14,13.8,246,2.9
2022-03-07 06:00:00,15,12.8,164,3.2
2022-03-07 07:00:00,11,12.3,11,3.4
2022-03-07 07:00:00,12,11.8,107,4.1
2022-03-07 07:00:00,13,11.0,23,1.8
2022-03-07 07:00:00,14,12.6,145,3.8
2022-03-07 07:00:00,15,9.7,53,2.1
2022-03-07 08:00:00,11,13.3,33,2.8
2022-03-07 08:00:00,12,13.0,217,3.4
2022-03-07 08:00:00,13,10.1,288,4.4
2022-03-07 08:00:00,14,12.5,34,2.5
2022-03-07 08:00:00,15,10.9,314,3.0
2022-03-07 09:00:00,12,14.7,70,2.3
2022-03-07 09:00:00,13,12.2,284,2.9
2022-03-07 09:00:00,14,12.3,148,2.5
2022-03-07 09:00:00,15,11.6,124,2.6
2022-03-07 10:00:00,11,11.4,177,2.6
2022-03-07 10:00:00,12,14.7,353,2.4
2022-03-07 10:00:00,15,14.0,42,2.7
2022-03-07 11:00:00,11,13.7,147,4.1
2022-03-07 11:00:00,12,14.6,47,3.8
2022-03-07 11:00:00,13,10.9,87,1.7
2022-03-07 11:00:00,14,12.7,290,3.3
2022-03-07 11:00:00,15,10.9,133,3.2
2022-03-07 12:00:00,11,10.2,239,3.1
2022-03-07 12:00:00,12,13.5,173,1.8
2022-03-07 12:00:00,14,9.1,155,3.2
2022-03-07 12:00:00,15,13.6,253,4.2
2022-03-07 13:00:00,12,11.2,241,2.1
2022-03-07 13:00:00,13,12.3,87,3.0
2022-03-07 13:00:00,14,14.0,92,2.1
2022-03-07 14:00:00,11,12.1,142,2.4
2022-03-07 14:00:00,13,9.6,116,4.3
2022-03-07 14:00:00,14,12.0,115,3.2
2022-03-07 14:00:00,15,12.3,335,2.5
2022-03-07 15:00:00,11,12.9,87,2.6
2022-03-07 15:00:00,13,10.5,144,1.8
2022-03-07 16:00:00,11,9.8,277,4.3
2022-03-07 16:00:00,12,13.5,273,4.3
2022-03-07 16:00:00,13,12.3,104,2.8
2022-03-07 16:00:00,15,14.1,33,2.9
2022-03-07 17:00:00,11,10.6,337,2.6
2022-03-07 17:00:00,12,14.9,63,2.9
2022-03-07 17:00:00,13,13.4,46,3.6
2022-03-07 17:00:00,14,14.0,324,2.8
2022-03-07 17:00:00,15,14.0,214,2.9
2022-03-07 18:00:00,11,13.5,321,2.8
2022-03-07 18:00:00,12,9.8,40,4.3
2022-03-07 18:00:00,13,11.8,333,1.7
2022-03-07 19:00:00,12,9.1,315,2.8
2022-03-07 19:00:00,13,14.0,101,2.0
2022-03-07 19:00:00,14,13.9,237,4.1
2022-03-07 20:00:00,11,13.1,279,3.5
2022-03-07 20:00:00,12,14.4,257,3.4
2022-03-07 20:00:00,14,10.3,19,1.8
2022-03-07 20:00:00,15,13.4,327,3.7
2022-03-07 21:00:00,11,9.9,325,1.6
2022-03-07 21:00:00,12,14.1,124,4.2
2022-03-07 21:00:00,13,9.3,266,3.9
2022-03-07 21:00:00,15,9.3,78,1.9
2022-03-07 22:00:00,11,9.1,271,1.8
2022-03-07 22:00:00,12,14.4,96,4.0
2022-03-07 22:00:00,13,13.9,247,3.3
2022-03-07 22:00:00,14,13.7,304,1.8
2022-03-07 22:00:00,15,10.4,350,4.4
2022-03-07 23:00:00,12,13.3,355,3.0
2022-03-07 23:00:00,13,12.3,312,3.9
2022-03-08 00:00:00,11,11.2,351,2.5
2022-03-08 00:00:00,12,14.2,27,3.5
2022-03-08 00:00:00,13,9.5,272,2.9
2022-03-08 00:00:00,14,10.3,53,1.8
2022-03-08 01:00:00,11,11.2,57,3.5
2022-03-08 01:00:00,12,10.8,145,4.1
2022-03-08 01:00:00,13,10.5,171,2.9
2022-03-08 01:00:00,14,9.8,101,2.8
2022-03-08 02:00:00,11,11.3,121,2.5
2022-03-08 02:00:00,12,9.2,24,4.0
2022-03-08 02:00:00,13,9.4,207,4.0
2022-03-08 02:00:00,14,10.9,148,4.0
2022-03-08 02:00:00,15,11.9,229,3.7
2022-03-08 03:00:00,11,13.3,163,3.0
2022-03-08 03:00:00,12,13.6,33,4.1
2022-03-08 03:00:00,13,11.3,225,4.0
2022-03-08 03:00:00,14,12.2,314,1.8
2022-03-08 03:00:00,15,10.5,51,2.5
2022-03-08 04:00:00,11,13.3,125,4.3
2022-03-08 04:00:00,12,11.5,304,2.5
2022-03-08 04:00:00,13,12.3,256,3.0
2022-03-08 04:00:00,15,11.9,189,1.8
2022-03-08 05:00:00,11,10.4,238,1.8
2022-03-08 05:00:00,13,9.8,266,2.4
2022-03-08 05:00:00,14,12.2,23,3.7
2022-03-08 06:00:00,11,10.3,332,2.4
2022-03-08 06:00:00,13,14.5,74,2.3
2022-03-08 06:00:00,14,12.8,25,3.8
2022-03-08 06:00:00,15,13.0,284,3.8
2022-03-08 07:00:00,11,14.1,130,2.2
2022-03-08 07:00:00,13,12.3,283,4.5
2022-03-08 07:00:00,15,14.7,287,2.0
2022-03-08 08:00:00,12,14.4,353,3.5
2022-03-08 08:00:00,13,14.3,184,3.3
2022-03-08 08:00:00,14,9.6,231,2.6
2022-03-08 08:00:00,15,12.9,12,2.6
2022-03-08 09:00:00,11,14.5,215,2.7
2022-03-08 09:00:00,12,9.9,43,4.1
2022-03-08 09:00:00,13,12.9,297,2.3
2022-03-08 09:00:00,14,9.9,0,4.3
2022-03-08 09:00:00,15,14.7,134,4.4
2022-03-08 10:00:00,12,11.8,302,4.2
2022-03-08 10:00:00,13,9.2,170,3.3
2022-03-08 10:00:00,14,13.3,107,2.8
2022-03-08 10:00:00,15,10.6,278,3.6
2022-03-08 11:00:00,13,13.4,323,4.1
2022-03-08 11:00:00,14,9.2,346,3.3
2022-03-08 12:00:00,14,14.1,187,4.1
2022-03-08 13:00:00,11,14.1,313,2.3
2022-03-08 13:00:00,12,10.1,350,4.0
2022-03-08 13:00:00,13,10.3,201,4.0
2022-03-08 13:00:00,15,13.9,122,3.5
2022-03-08 14:00:00,11,10.5,284,1.9
2022-03-08 14:00:00,12,11.8,187,4.0
2022-03-08 14:00:00,14,11.2,186,1.8
2022-03-08 14:00:00,15,10.4,41,2.3
2022-03-08 15:00:00,12,13.0,58,3.4
2022-03-08 15:00:00,13,11.8,313,4.5
2022-03-08 15:00:00,14,10.0,125,4.4
2022-03-08 15:00:00,15,12.4,109,2.6
2022-03-08 16:00:00,11,10.9,242,1.8
2022-03-08 16:00:00,12,14.4,64,4.2
2022-03-08 16:00:00,13,11.7,91,4.3
2022-03-08 16:00:00,14,10.7,120,3.1
2022-03-08 16:00:00,15,12.4,87,4.1
2022-03-08 17:00:00,11,14.0,89,3.9
2022-03-08 17:00:00,12,10.5,53,3.4
2022-03-08 17:00:00,13,12.7,157,2.0
2022-03-08 17:00:00,14,11.1,92,1.5
2022-03-08 17:00:00,15,9.2,28,2.8
2022-03-08 18:00:00,11,11.9,341,2.2
2022-03-08 18:00:00,12,9.7,191,2.2
2022-03-08 18:00:00,13,11.5,13,2.4
2022-03-08 18:00:00,14,9.4,306,3.5
2022-03-08 18:00:00,15,11.4,239,4.0
2022-03-08 19:00:00,11,14.9,5,3.5
2022-03-08 19:00:00,12,9.5,73,3.8
2022-03-08 19:00:00,13,10.0,202,1.5
2022-03-08 20:00:00,12,13.1,229,3.3
2022-03-08 20:00:00,13,9.2,222,2.1
2022-03-08 20:00:00,14,9.4,259,4.0
2022-03-08 20:00:00,15,10.2,195,3.5
2022-03-08 21:00:00,11,14.5,202,2.2
2022-03-08 21:00:00,12,10.2,242,2.9
2022-03-08 21:00:00,13,12.4,257,2.3
2022-03-08 21:00:00,14,11.8,66,3.9
2022-03-08 21:00:00,15,12.4,199,2.8
2022-03-08 22:00:00,12,11.2,226,4.0
2022-03-08 22:00:00,13,14.8,258,3.0
2022-03-08 22:00:00,14,14.9,36,3.6
2022-03-08 22:00:00,15,12.0,49,2.4
2022-03-08 23:00:00,11,12.7,146,4.2
2022-03-08 23:00:00,13,14.7,65,2.1
2022-03-08 23:00:00,14,11.2,231,3.2
2022-03-08 23:00:00,15,10.7,121,1.9
2022-03-09 00:00:00,11,9.6,233,1.6
2022-03-09 00:00:00,12,12.4,5,3.7
2022-03-09 00:00:00,13,10.9,164,1.6
2022-03-09 00:00:00,14,9.8,39,2.3
2022-03-09 01:00:00,11,10.6,283,1.6
2022-03-09 01:00:00,12,12.5,146,2.4
2022-03-09 01:00:00,13,13.6,269,1.8
2022-03-09 01:00:00,14,11.7,208,4.3
2022-03-09 01:00:00,15,10.5,20,3.8
2022-03-09 02:00:00,11,10.7,30,4.0
2022-03-09 02:00:00,12,9.9,188,2.2
2022-03-09 02:00:00,14,12.3,55,3.2
2022-03-09 03:00:00,11,13.5,53,3.5
2022-03-09 03:00:00,12,13.0,266,2.3
2022-03-09 03:00:00,15,10.2,50,4.0
2022-03-09 04:00:00,11,9.0,56,1.8
2022-03-09 05:00:00,11,13.3,178,2.8
2022-03-09 05:00:00,12,15.0,309,2.5
2022-03-09 05:00:00,13,14.3,216,2.7
2022-03-09 05:00:00,14,13.0,80,1.9
2022-03-09 06:00:00,11,12.0,107,2.2
2022-03-09 06:00:00,13,14.8,108,3.8
2022-03-09 06:00:00,14,9.4,176,3.4
2022-03-09 07:00:00,11,13.2,114,3.9
2022-03-09 07:00:00,12,13.9,107,3.4
2022-03-09 07:00:00,13,11.2,193,3.8
2022-03-09 07:00:00,14,14.3,328,4.0
2022-03-09 07:00:00,15,9.9,151,1.5
2022-03-09 08:00:00,11,13.4,124,2.2
2022-03-09 08:00:00,12,14.8,151,4.2
2022-03-09 08:00:00,13,12.9,173,2.6
2022-03-09 09:00:00,11,12.6,134,1.9
2022-03-09 09:00:00,12,9.0,201,3.3
2022-03-09 09:00:00,13,14.0,48,3.6
2022-03-09 09:00:00,14,9.8,206,4.1
2022-03-09 09:00:00,15,12.6,86,3.1
2022-03-09 10:00:00,11,13.0,30,1.7
2022-03-09 10:00:00,14,9.3,19,2.4
2022-03-09 10:00:00,15,9.6,205,1.9
2022-03-09 11:00:00,11,9.3,332,2.0
2022-03-09 11:00:00,12,13.6,22,2.7
2022-03-09 11:00:00,13,12.4,290,4.3
2022-03-09 11:00:00,14,9.5,58,3.9
2022-03-09 11:00:00,15,14.3,189,3.4
2022-03-09 12:00:00,12,13.3,202,3.6
2022-03-09 12:00:00,13,13.8,266,1.8
2022-03-09 12:00:00,14,14.4,145,3.2
2022-03-09 13:00:00,11,12.4,4,2.5
2022-03-09 13:00:00,12,14.0,220,3.2
2022-03-09 13:00:00,13,11.4,289,2.4
2022-03-09 13:00:00,14,14.5,117,3.0
2022-03-09 13:00:00,15,14.7,340,2.7
2022-03-09 14:00:00,11,9.6,318,4.3
2022-03-09 14:00:00,12,14.1,239,3.2
2022-03-09 14:00:00,13,12.8,273,4.2
2022-03-09 14:00:00,14,12.2,310,3.1
2022-03-09 14:00:00,15,11.1,103,2.7
2022-03-09 15:00:00,11,14.3,195,3.5
2022-03-09 15:00:00,12,13.9,74,4.0
2022-03-09 15:00:00,14,9.2,125,3.3
2022-03-09 15:00:00,15,14.9,224,3.3
2022-03-09 16:00:00,11,13.1,113,2.5
2022-03-09 16:00:00,15,12.6,156,2.5
2022-03-09 17:00:00,11,12.3,206,3.5
2022-03-09 17:00:00,14,11.6,75,2.4
2022-03-09 17:00:00,15,12.8,94,1.9
2022-03-09 18:00:00,11,11.3,182,1.7
2022-03-09 18:00:00,13,10.8,65,1.9
2022-03-09 18:00:00,14,12.8,228,4.0
2022-03-09 18:00:00,15,10.1,209,4.2
2022-03-09 19:00:00,12,12.7,57,3.0
2022-03-09 19:00:00,13,15.0,335,2.5
2022-03-09 19:00:00,15,11.0,287,2.2
2022-03-09 20:00:00,12,11.6,294,2.2
2022-03-09 20:00:00,14,12.8,179,2.2
2022-03-09 20:00:00,15,14.7,214,1.9
2022-03-09 21:00:00,12,14.7,172,2.1
2022-03-09 21:00:00,13,13.7,267,2.3
2022-03-09 21:00:00,14,13.6,170,3.7
2022-03-09 22:00:00,11,9.7,86,2.7
2022-03-09 22:00:00,12,10.5,275,4.1
2022-03-09 22:00:00,13,15.0,246,3.1
2022-03-09 22:00:00,14,13.6,65,3.4
2022-03-09 22:00:00,15,14.1,303,3.9
2022-03-09 23:00:00,11,12.1,232,1.9
2022-03-09 23:00:00,12,13.2,42,2.3
2022-03-09 23:00:00,13,11.2,227,3.4
2022-03-09 23:00:00,15,10.0,288,3.5
2022-03-10 00:00:00,11,11.2,293,2.2
2022-03-10 00:00:00,13,13.3,187,3.2
2022-03-10 00:00:00,14,11.6,18,3.0
2022-03-10 00:00:00,15,11.8,120,3.8
2022-03-10 01:00:00,11,13.6,11,2.0
2022-03-10 01:00:00,12,9.5,161,4.1
2022-03-10 01:00:00,13,10.0,326,4.0
2022-03-10 01:00:00,15,11.9,335,1.7
2022-03-10 02:00:00,12,9.6,260,2.4
2022-03-10 02:00:00,13,12.8,161,4.0
2022-03-10 02:00:00,15,9.0,31,2.8
2022-03-10 03:00:00,11,13.1,348,3.6
2022-03-10 03:00:00,12,13.4,186,4.4
2022-03-10 03:00:00,14,9.1,107,4.1
2022-03-10 03:00:00,15,9.4,94,2.6
2022-03-10 04:00:00,12,14.3,285,2.6
2022-03-10 04:00:00,14,9.9,349,3.7
2022-03-10 04:00:00,15,11.3,43,3.9
2022-03-10 05:00:00,11,9.5,216,3.2
2022-03-10 05:00:00,12,12.2,217,4.4
2022-03-10 05:00:00,13,11.4,171,3.9
2022-03-10 05:00:00,14,9.0,175,3.6
2022-03-10 05:00:00,15,13.8,240,4.0
2022-03-10 06:00:00,11,13.7,100,3.3
2022-03-10 06:00:00,12,13.7,324,4.4
2022-03-10 06:00:00,13,14.0,351,2.9
2022-03-10 06:00:00,14,9.8,15,4.1
2022-03-10 07:00:00,11,11.8,77,1.6
2022-03-10 07:00:00,12,11.0,291,2.1
2022-03-10 07:00:00,13,12.9,234,2.7
2022-03-10 07:00:00,14,13.9,195,1.6
2022-03-10 07:00:00,15,11.2,74,3.9
2022-03-10 08:00:00,11,10.6,22,2.8
2022-03-10 08:00:00,12,14.8,312,3.2
2022-03-10 08:00:00,13,14.7,327,3.3
2022-03-10 08:00:00,15,10.1,220,3.8
2022-03-10 09:00:00,11,13.6,136,2.5
2022-03-10 09:00:00,14,11.9,332,2.3
2022-03-10 09:00:00,15,13.5,260,2.6
2022-03-10 10:00:00,11,13.9,146,3.7
2022-03-10 10:00:00,12,14.6,256,1.6
2022-03-10 11:00:00,11,10.8,48,2.1
2022-03-10 11:00:00,12,13.1,214,3.5
2022-03-10 11:00:00,14,13.6,38,2.6
2022-03-10 11:00:00,15,9.9,121,2.9
2022-03-10 12:00:00,11,10.3,213,2.8
2022-03-10 12:00:00,12,11.6,280,4.1
2022-03-10 12:00:00,13,14.7,79,4.0
2022-03-10 12:00:00,14,14.6,153,3.8
2022-03-10 13:00:00,12,14.9,256,3.1
2022-03-10 13:00:00,14,11.8,2,2.5
2022-03-10 13:00:00,15,12.0,138,3.6
2022-03-10 14:00:00,11,9.3,358,4.0
2022-03-10 14:00:00,14,14.4,10,4.1
2022-03-10 14:00:00,15,13.1,339,3.4
2022-03-10 15:00:00,11,10.2,181,3.0
2022-03-10 15:00:00,13,14.7,272,2.4
2022-03-10 15:00:00,14,12.3,212,2.5
2022-03-10 15:00:00,15,11.8,143,1.9
2022-03-10 16:00:00,11,11.0,244,3.2
2022-03-10 16:00:00,13,14.2,115,3.7
2022-03-10 16:00:00,14,12.2,148,2.7
2022-03-10 16:00:00,15,10.3,55,3.1
2022-03-10 17:00:00,14,14.8,233,2.0
2022-03-10 17:00:00,15,11.4,49,1.5
2022-03-10 18:00:00,12,9.1,220,4.5
2022-03-10 18:00:00,13,13.0,23,1.9
2022-03-10 18:00:00,15,13.9,73,3.3
2022-03-10 19:00:00,11,10.5,132,2.6
2022-03-10 19:00:00,12,9.6,190,1.8
2022-03-10 19:00:00,13,11.6,110,2.6
2022-03-10 19:00:00,14,9.9,105,3.7
2022-03-10 19:00:00,15,9.3,176,2.9
2022-03-10 20:00:00,11,12.0,253,4.1
2022-03-10 20:00:00,14,10.2,129,1.6
2022-03-10 21:00:00,11,9.6,158,1.7
2022-03-10 21:00:00,12,14.0,219,3.0
2022-03-10 21:00:00,13,10.4,144,2.8
2022-03-10 21:00:00,15,11.3,327,4.0
2022-03-10 22:00:00,11,13.3,239,2.5
2022-03-10 22:00:00,12,10.9,359,3.7
2022-03-10 22:00:00,13,9.1,158,3.1
2022-03-10 22:00:00,14,13.1,251,2.4
2022-03-10 23:00:00,12,14.7,178,3.7
2022-03-10 23:00:00,13,9.4,38,2.8
2022-03-10 23:00:00,14,13.7,34,2.5
2022-03-10 23:00:00,15,13.8,204,3.5
2022-03-11 00:00:00,12,14.8,165,3.0
2022-03-11 00:00:00,13,14.6,323,4.1
2022-03-11 00:00:00,14,11.8,95,2.0
2022-03-11 01:00:00,11,11.3,116,3.5
2022-03-11 01:00:00,12,13.8,289,1.9
2022-03-11 01:00:00,14,14.0,69,2.6
2022-03-11 02:00:00,11,9.9,74,3.3
2022-03-11 02:00:00,14,12.0,164,1.6
2022-03-11 02:00:00,15,12.8,1,2.9
2022-03-11 03:00:00,11,13.3,323,2.0
2022-03-11 03:00:00,12,12.7,95,2.0
2022-03-11 03:00:00,13,11.4,339,3.2
2022-03-11 03:00:00,14,14.2,122,2.1
2022-03-11 03:00:00,15,14.1,164,3.9
2022-03-11 04:00:00,11,11.2,194,3.8
2022-03-11 04:00:00,12,13.1,23,1.6
2022-03-11 04:00:00,13,11.9,272,2.2
2022-03-11 04:00:00,14,13.5,126,2.5
2022-03-11 04:00:00,15,11.9,249,3.9
2022-03-11 05:00:00,11,13.2,128,1.6
2022-03-11 05:00:00,12,13.7,2,3.2
2022-03-11 05:00:00,13,12.2,268,4.1
2022-03-11 05:00:00,15,10.2,347,2.9
2022-03-11 06:00:00,11,10.9,56,3.0
2022-03-11 06:00:00,12,14.2,75,2.6
2022-03-11 06:00:00,14,12.2,11,3.2
2022-03-11 06:00:00,15,11.0,244,1.9
2022-03-11 07:00:00,11,11.9,27,3.1
2022-03-11 07:00:00,12,11.1,104,2.7
2022-03-11 07:00:00,13,13.0,60,3.1
2022-03-11 07:00:00,14,12.1,206,4.3
2022-03-11 07:00:00,15,11.5,121,3.7
2022-03-11 08:00:00,12,13.8,231,1.8
2022-03-11 08:00:00,13,13.0,46,3.8
2022-03-11 08:00:00,14,11.3,282,2.6
2022-03-11 09:00:00,11,12.8,185,2.3
2022-03-11 09:00:00,12,11.1,235,3.1
2022-03-11 09:00:00,13,13.8,185,3.9
2022-03-11 09:00:00,15,10.5,69,4.0
2022-03-11 10:00:00,12,12.6,99,3.9
2022-03-11 10:00:00,13,10.9,48,4.0
2022-03-11 10:00:00,14,11.0,217,3.2
2022-03-11 10:00:00,15,14.4,291,1.7
2022-03-11 11:00:00,11,10.0,220,1.8
2022-03-11 11:00:00,12,12.3,353,3.8
2022-03-11 11:00:00,13,14.7,191,2.1
2022-03-11 11:00:00,15,9.9,303,3.8
2022-03-11 12:00:00,11,14.9,105,2.4
2022-03-11 12:00:00,12,11.9,0,3.8
2022-03-11 12:00:00,13,9.9,259,1.8
2022-03-11 12:00:00,14,12.8,55,2.6
2022-03-11 12:00:00,15,14.0,111,3.0
2022-03-11 13:00:00,11,13.4,111,2.0
2022-03-11 13:00:00,12,14.4,69,3.9
2022-03-11 13:00:00,13,13.9,132,3.6
2022-03-11 14:00:00,11,9.6,10,3.5
2022-03-11 14:00:00,12,11.4,61,2.5
2022-03-11 15:00:00,11,13.7,205,3.9
2022-03-11 15:00:00,12,11.6,133,3.4
2022-03-11 15:00:00,13,12.7,334,4.0
2022-03-11 15:00:00,14,10.0,321,1.7
2022-03-11 16:00:00,11,10.2,339,3.1
2022-03-11 16:00:00,13,11.2,95,2.1
2022-03-11 16:00:00,15,14.0,194,2.8
2022-03-11 17:00:00,11,10.7,131,2.2
2022-03-11 17:00:00,13,9.9,54,2.0
2022-03-11 17:00:00,14,9.2,143,4.3
2022-03-11 17:00:00,15,14.6,36,2.7
2022-03-11 18:00:00,11,10.7,302,4.0
2022-03-11 18:00:00,12,14.3,21,2.1
2022-03-11 18:00:00,13,12.0,71,3.2
2022-03-11 18:00:00,15,11.0,277,3.8
2022-03-11 19:00:00,11,11.3,165,3.1
2022-03-11 19:00:00,12,9.8,34,2.6
2022-03-11 19:00:00,14,12.2,6,3.5
2022-03-11 20:00:00,12,10.8,46,2.4
2022-03-11 20:00:00,13,10.1,318,4.5
2022-03-11 20:00:00,14,14.2,341,4.4
2022-03-11 20:00:00,15,14.9,79,2.4
2022-03-11 21:00:00,12,11.2,44,2.8
2022-03-11 21:00:00,13,9.1,315,2.6
2022-03-11 21:00:00,14,11.1,263,1.7
2022-03-11 21:00:00,15,12.3,359,1.9
2022-03-11 22:00:00,11,11.5,257,2.5
2022-03-11 22:00:00,12,14.3,345,2.8
2022-03-11 22:00:00,15,11.9,265,2.6
2022-03-11 23:00:00,11,13.0,173,2.2
2022-03-11 23:00:00,12,12.9,318,4.4
2022-03-11 23:00:00,13,13.7,346,2.3
2022-03-11 23:00:00,14,12.4,263,4.4
2022-03-11 23:00:00,15,13.5,55,2.9
2022-03-12 00:00:00,11,11.8,50,3.9
2022-03-12 00:00:00,13,13.2,80,3.7
2022-03-12 00:00:00,14,12.8,114,3.0
2022-03-12 00:00:00,15,11.6,0,4.2
2022-03-12 01:00:00,12,11.9,272,3.5
2022-03-12 01:00:00,14,12.4,318,3.6
2022-03-12 01:00:00,15,10.0,23,3.4
2022-03-12 02:00:00,13,11.0,193,2.9
2022-03-12 02:00:00,14,14.2,91,2.9
2022-03-12 03:00:00,11,10.9,305,3.4
2022-03-12 03:00:00,12,11.5,215,2.5
2022-03-12 03:00:00,13,9.5,26,3.6
2022-03-12 03:00:00,14,13.2,80,1.6
2022-03-12 04:00:00,11,10.5,294,3.2
2022-03-12 04:00:00,13,10.0,253,1.6
2022-03-12 04:00:00,14,11.7,138,4.2
2022-03-12 05:00:00,11,9.8,240,3.2
2022-03-12 05:00:00,12,13.0,281,3.7
2022-03-12 05:00:00,13,9.3,65,2.0
2022-03-12 05:00:00,14,12.4,332,3.9
2022-03-12 05:00:00,15,14.6,311,2.8
2022-03-12 06:00:00,11,12.3,308,3.3
2022-03-12 06:00:00,12,13.7,214,1.6
2022-03-12 06:00:00,15,14.5,222,2.6
2022-03-12 07:00:00,11,14.7,257,4.5
2022-03-12 07:00:00,14,10.5,222,3.3
2022-03-12 07:00:00,15,12.4,343,1.5
2022-03-12 08:00:00,11,10.1,230,4.1
2022-03-12 08:00:00,13,9.2,132,2.7
2022-03-12 08:00:00,15,10.3,30,3.1
2022-03-12 09:00:00,12,12.6,9,1.6
2022-03-12 09:00:00,13,14.2,170,3.2
2022-03-12 09:00:00,14,11.7,326,3.6
2022-03-12 09:00:00,15,14.9,240,2.6
2022-03-12 10:00:00,11,10.7,273,4.2
2022-03-12 10:00:00,12,14.5,207,2.4
2022-03-12 10:00:00,13,9.3,172,4.2
2022-03-12 10:00:00,14,13.4,278,4.0
2022-03-12 10:00:00,15,13.2,226,2.6
2022-03-12 11:00:00,12,10.8,156,4.2
2022-03-12 11:00:00,13,14.8,204,1.7
2022-03-12 11:00:00,15,13.2,255,3.3
2022-03-12 12:00:00,12,9.9,185,2.3
2022-03-12 12:00:00,13,9.1,333,2.1
2022-03-12 12:00:00,14,9.9,292,1.6
2022-03-12 12:00:00,15,13.4,33,4.4
2022-03-12 13:00:00,11,9.9,196,3.1
2022-03-12 13:00:00,14,10.8,44,2.5
2022-03-12 14:00:00,11,10.4,208,2.7
2022-03-12 14:00:00,12,10.8,87,2.4
2022-03-12 14:00:00,13,9.7,217,3.8
2022-03-12 14:00:00,14,10.9,175,3.4
2022-03-12 14:00:00,15,9.1,222,4.0
2022-03-12 15:00:00,11,10.7,300,3.0
2022-03-12 15:00:00,12,12.6,194,3.2
2022-03-12 15:00:00,13,12.2,133,4.4
2022-03-12 15:00:00,14,13.5,18,3.8
2022-03-12 16:00:00,11,14.3,276,3.2
2022-03-12 16:00:00,13,10.0,76,3.4
2022-03-12 17:00:00,11,14.2,152,2.5
2022-03-12 17:00:00,13,13.9,103,4.2
2022-03-12 17:00:00,14,13.0,294,4.0
2022-03-12 17:00:00,15,9.8,252,2.0
2022-03-12 18:00:00,11,12.2,286,4.2
2022-03-12 18:00:00,13,11.4,15,2.3
2022-03-12 18:00:00,14,11.2,124,3.9
2022-03-12 18:00:00,15,11.4,154,3.9
2022-03-12 19:00:00,11,13.7,277,3.8
2022-03-12 19:00:00,12,12.6,299,3.9
2022-03-12 19:00:00,15,10.7,113,1.9
2022-03-12 20:00:00,12,10.9,320,2.1
2022-03-12 21:00:00,11,11.1,186,2.0
2022-03-12 21:00:00,12,9.9,0,4.1
2022-03-12 21:00:00,13,10.3,354,1.7
2022-03-12 21:00:00,14,12.3,306,2.6
2022-03-12 21:00:00,15,11.3,119,2.9
2022-03-12 22:00:00,12,10.4,75,2.3
2022-03-12 22:00:00,14,13.8,40,3.7
2022-03-12 23:00:00,11,12.6,120,2.9
2022-03-12 23:00:00,12,13.1,238,2.2
2022-03-12 23:00:00,13,12.0,36,4.1
2022-03-12 23:00:00,14,9.1,105,1.7
2022-03-12 23:00:00,15,13.4,172,3.7
2022-03-13 00:00:00,11,10.0,346,2.1
2022-03-13 00:00:00,12,13.0,29,4.1
2022-03-13 00:00:00,14,14.5,338,2.7
2022-03-13 01:00:00,11,11.3,212,4.0
2022-03-13 01:00:00,12,12.8,150,3.7
2022-03-13 01:00:00,13,10.3,318,2.1
2022-03-13 01:00:00,14,13.6,43,3.6
2022-03-13 01:00:00,15,11.8,295,1.9
2022-03-13 02:00:00,11,9.2,267,1.7
2022-03-13 02:00:00,12,13.4,178,1.8
2022-03-13 02:00:00,13,11.6,5,3.7
2022-03-13 02:00:00,15,11.3,191,2.7
2022-03-13 03:00:00,12,13.2,65,1.7
2022-03-13 03:00:00,14,13.4,26,2.6
2022-03-13 03:00:00,15,13.6,282,3.0
2022-03-13 04:00:00,11,12.3,58,3.6
2022-03-13 04:00:00,12,10.5,225,3.6
